Q Q0 dL dH-dL a b dmin dmax-dmin Objective
0.961951 0.650134 0.105728 0.530742 1.16478 3.61918 0.155198 0.750593 0.688389
0.599518 0.92288 0.111075 0.852873 2.12587 3.76091 0.020496 0.193604 0.348122
0.669543 0.312712 0.808656 0.261298 1.1856 3.64576 0.441302 0.693075 0.416935
0.454948 0.585754 -0.0431383 0.68607 3.39593 3.03934 0.329678 0.384177 0.966449
0.367089 0.383411 0.38169 0.233895 3.11604 2.70544 0.483307 0.605968 0.448855
0.830507 0.937874 0.64236 0.35108 2.81858 0.963091 0.209395 0.0438935 0.654955
0.564944 0.75507 0.610476 0.904302 1.5982 1.92356 0.317724 0.371118 0.279801
0.586271 0.325935 0.957238 0.854041 3.49958 2.35244 0.706068 0.431915 0.405872
0.735817 0.766563 0.177915 0.604064 2.41492 1.59705 0.303726 0.161688 0.783481
0.438565 0.827832 0.114473 0.735043 2.40201 1.5505 0.647884 0.856923 0.625736
0.375218 0.446302 0.772965 0.0386531 1.42403 1.90414 0.136933 0.797672 0.209904
0.398086 0.944864 0.201735 0.714315 1.37561 2.19483 0.432076 0.861585 0.208511
0.471073 0.402806 0.622065 0.962794 1.51009 1.73129 -0.098198 0.146027 1.04039
0.796093 0.582127 0.732606 0.0524382 3.59045 2.52953 0.344891 0.337634 0.491506
0.317981 0.62163 -0.197102 0.496251 2.128 3.14479 0.391667 0.136993 10.955
0.937432 0.551048 0.697989 0.192186 1.14819 2.31189 0.844797 0.677092 0.6896
0.494978 0.448875 0.479766 0.734784 2.81162 3.46245 0.402155 0.546906 0.378271
0.442132 0.358753 0.465593 0.8503 3.44378 2.64156 -0.137916 0.973964 0.249544
0.430012 0.501183 0.822078 0.265663 3.61983 3.42956 0.624792 0.0588202 0.864209
0.726492 0.754231 0.958508 0.862602 0.945522 2.75696 0.795662 0.656263 0.494423
0.93118 0.567551 0.421115 0.829714 1.31581 3.34146 0.652525 0.76713 0.690574
0.742107 0.492613 0.284212 0.0878714 2.09912 2.4154 0.475605 0.0116049 15.2155
0.974241 0.648036 -0.110804 0.39705 1.91877 2.49025 0.201871 0.196945 2.44212
0.52676 0.569539 0.810165 0.201469 1.42886 1.35305 0.646261 0.640053 0.337105
0.251113 0.688836 0.0715688 0.362143 3.3623 2.15144 0.366936 0.42716 0.58394
0.435528 0.882001 -0.121516 0.615255 1.00059 2.31665 0.862754 0.143164 25.4563
0.56876 0.890867 0.855616 0.920831 1.4015 3.96805 -0.133374 0.679661 0.390195
0.600546 0.81705 0.031309 0.757819 3.91764 3.99386 -0.0139641 0.948951 0.482283
0.883546 0.765385 0.174967 0.833409 1.21232 3.69892 0.930349 0.622538 0.760384
0.306643 0.897178 0.780351 0.922272 1.31372 3.59867 0.0544729 0.997861 0.460697
0.416029 0.500901 0.208764 0.234429 3.14154 1.0149 -0.179481 0.290876 0.302952
0.876459 0.210359 0.0869485 0.190351 2.88703 2.96056 -0.186772 0.51345 0.623863
0.538191 0.742 -0.107176 0.341 2.54945 1.02625 0.918893 0.171687 44.554
0.301558 0.708685 0.746976 0.544112 2.25334 2.74535 0.103264 0.0990965 1.46831
0.837242 0.208818 0.603668 0.95258 3.1835 1.75105 -0.132576 0.659 0.552198
0.327682 0.22179 0.114306 0.72715 2.65644 2.91453 -0.191377 0.135646 0.646952
0.617316 0.40823 -0.104627 0.706381 2.00192 1.9521 0.661316 0.473041 1.22852
0.74614 0.491686 0.708064 0.257685 2.06347 1.58992 -0.180826 0.843635 0.44533
0.560566 0.629359 0.00502811 0.335645 3.17814 3.75827 0.20974 0.543833 0.609555
0.220732 0.375086 0.301745 0.444225 2.1215 1.54377 0.419926 0.415359 0.434487
0.668456 0.619336 0.406299 0.470126 2.62939 0.865284 0.46871 0.087993 0.857789
0.778163 0.567065 0.894297 0.0849932 2.58401 2.27129 -0.12517 0.980759 0.475871
0.689728 0.539996 0.678289 0.34374 2.25377 1.8039 0.421554 0.217208 0.373742
0.266801 0.678622 0.603826 0.444977 3.2902 1.81596 0.802446 0.319472 0.590267
0.564653 0.228535 -0.0609466 0.540496 1.73161 0.891922 0.628557 0.610465 1.1664
0.854936 0.818967 0.678363 0.493182 2.03722 2.44466 0.344229 0.604551 0.584216
0.339965 0.644443 0.607384 0.659279 2.85558 3.20688 -0.0317891 0.476525 0.477823
0.877413 0.322236 0.48329 0.139695 3.06283 3.06497 0.589714 0.984509 0.678953
0.393216 0.319933 0.0868457 0.160804 0.929901 2.26862 0.909021 0.836379 0.825173
0.270131 0.41454 0.612791 0.176745 2.29302 2.04245 0.973923 0.540058 0.683613
0.478016 0.684747 0.628246 0.637116 1.82283 3.72394 0.425158 0.877184 0.279715
0.352652 0.834152 0.591291 0.782607 1.03093 2.16539 0.272785 0.745878 0.263934
0.499826 0.332484 0.548215 0.764692 0.805788 3.40209 -0.123546 0.420461 0.440902
0.51518 0.314702 0.228175 0.79575 1.23159 3.23628 0.816297 0.508583 0.953625
0.876473 0.538269 0.373584 0.767561 1.6729 2.93356 0.495724 0.47729 0.678237
0.503105 0.739071 0.764991 0.74716 1.89906 1.64393 0.749496 0.353712 0.358827
0.208937 0.946301 0.103704 0.129115 1.1502 3.26705 0.935513 0.969339 0.157839
0.987296 0.68209 0.205725 0.925022 1.79549 3.97438 0.760772 0.559639 0.71816
0.790603 0.795956 -0.165867 0.990783 2.58398 3.55824 -0.022216 0.465498 0.658824
0.576038 0.234688 -0.0885923 0.526556 3.33501 1.28988 0.323718 0.983075 0.821727
0.825098 0.599451 -0.0599143 0.821845 2.31525 2.52942 0.523459 0.731073 0.755157
0.786075 0.227455 0.143301 0.975505 1.36184 3.0562 0.9018 0.267771 1.23012
0.902563 0.825662 0.234556 0.767125 1.96697 1.58695 0.331565 0.118831 0.737012
0.714313 0.723313 0.0962877 0.631644 3.1536 2.02385 -0.0883087 0.663583 0.543216
0.317338 0.250277 0.60103 0.467348 3.95441 1.90011 0.0591482 0.658803 0.158203
0.493178 0.348004 0.812591 0.223244 2.61902 3.35427 0.0193441 0.0874074 1.46971
0.25438 0.853769 0.0847119 0.573573 2.15715 1.1978 -0.0597968 0.288475 0.277221
0.364617 0.296355 -0.184179 0.586628 2.32255 1.04333 0.234467 0.325214 1.6265
0.467475 0.590836 0.260333 0.151538 3.70805 3.22022 0.613317 0.278964 1.20817
0.717587 0.524429 0.466523 0.263816 3.01955 1.44854 0.755188 0.810186 0.726276
0.912862 0.720784 0.272821 0.900788 1.36063 3.8249 -0.125174 0.235099 0.556899
0.326883 0.571593 0.942187 0.288078 2.91186 2.93566 -0.0496847 0.108444 1.66752
0.284806 0.340024 0.312487 0.801663 2.92989 1.02273 0.225412 0.605391 0.368117
0.513625 0.863337 0.13412 0.931907 3.96462 2.24238 0.354808 0.844782 0.551054
0.78235 0.883258 0.544738 0.167525 2.5626 3.5647 -0.0226727 0.472901 0.442574
0.572055 0.688278 0.188731 0.863364 1.80588 1.52667 0.966364 0.348572 1.69312
0.76623 0.255129 0.932533 0.147522 2.43424 2.49977 0.895763 0.821484 0.622691
0.375711 0.810551 0.22307 0.353552 3.5621 1.90942 0.919729 0.0485653 4.21478
0.463173 0.271379 0.460791 0.10321 3.22744 3.50812 0.590407 0.123869 1.08345
0.93674 0.776332 0.965289 0.35923 1.1586 1.38838 0.598949 0.878125 0.656829
0.733415 0.285669 0.991289 0.334315 1.36908 2.06997 0.00485433 0.476758 0.347368
0.964043 0.899938 0.924718 0.659204 2.91779 3.35692 0.0433618 0.329701 0.607372
0.663692 0.416314 0.913098 0.475393 1.38508 2.19839 0.534272 0.0254163 1.4921
0.971374 0.308236 0.605511 0.850421 1.72443 3.67256 0.924153 0.0572417 0.869076
0.392177 0.705291 0.198591 0.80841 2.02823 3.21265 -0.0740505 0.0997768 0.836939
0.290192 0.437325 0.527152 0.180316 3.69517 0.924338 -0.175974 0.468355 0.399419
0.33862 0.62147 0.123731 0.637629 1.61255 3.70523 0.107076 0.770168 0.154014
0.535504 0.570816 0.141248 0.968924 1.53963 3.86687 -0.0737987 0.275942 0.296565
0.677769 0.57742 0.509149 0.899883 1.70406 0.972021 0.861988 0.272864 1.01229
0.481744 0.578655 0.800551 0.913307 3.75754 2.69291 -0.087446 0.383572 0.557827
0.754383 0.485662 -0.101436 0.642195 1.08646 2.07695 0.220715 0.630671 0.680379
0.87889 0.949395 -0.0729634 0.984662 3.67869 3.7664 0.727635 0.481765 0.830255
0.4287 0.518867 0.0648589 0.391747 1.25472 0.936163 0.613286 0.545668 0.959275
0.550916 0.659958 0.711594 0.454622 3.77205 1.75379 0.20134 0.90112 0.362386
0.827978 0.433521 0.708415 0.955625 0.953746 1.09571 0.692562 0.776293 0.634805
0.600867 0.898057 0.269783 0.378582 1.51662 3.7282 0.707587 0.737685 0.609214
0.200249 0.819082 0.830802 0.275831 2.34854 2.51228 0.792935 0.249285 0.253706
0.264579 0.687338 0.0709735 0.698039 3.18712 2.54448 0.677674 0.904377 0.537751
0.334804 0.794511 0.838132 0.79994 3.54578 3.42057 0.50803 0.0725255 1.23376
0.454218 0.948279 0.334353 0.338461 2.32422 2.70491 0.918473 0.671693 0.670408
0.71901 0.884416 0.184276 0.809928 2.29755 3.09334 0.755733 0.483864 0.849729
0.934719 0.628735 0.514541 0.332906 2.55592 1.10455 0.88541 0.864351 0.720127
0.256153 0.285236 -0.0823457 0.771378 2.77421 3.83006 0.053783 0.912856 0.305262
0.338872 0.779029 -0.0120181 0.832393 2.72014 3.60734 0.512863 0.756461 0.515512
0.92784 0.878552 0.819424 0.913222 1.76768 2.18442 0.870106 0.55026 0.679472
0.231057 0.27771 0.653916 0.205915 2.43554 1.66389 0.182858 0.187251 0.67413
0.600226 0.820737 0.983232 0.477815 2.4419 3.65765 0.625573 0.675165 0.351492
0.496711 0.845886 0.814918 0.680086 2.81012 1.17072 0.919095 0.656088 0.498932
0.700057 0.552896 -0.03512 0.0981209 3.00321 1.18298 0.445621 0.0451967 200.193
0.635279 0.689588 0.134283 0.972157 1.61294 2.35607 0.177188 0.847202 0.504251
0.918688 0.447825 0.776862 0.938262 1.46167 2.10219 0.92836 0.857249 0.687078
0.713751 0.976188 0.0876463 0.109971 1.72757 1.8198 0.644944 0.699883 0.726111
0.583102 0.677389 0.725739 0.516341 3.34331 3.29798 0.21592 0.904202 0.35552
0.749902 0.809054 0.811577 0.809141 2.37021 1.26389 0.998173 0.840111 0.660863
0.603922 0.344236 -0.0158874 0.504883 1.70419 3.4868 0.732547 0.717435 0.881905
0.418301 0.817473 0.514664 0.317223 1.2201 3.6867 0.274516 0.858184 0.242458
0.305581 0.586842 0.361984 0.945016 2.20106 1.74274 0.556787 0.352796 0.532379
0.915835 0.788797 0.38756 0.58364 0.981041 2.62722 0.979745 0.262928 0.826468
0.237555 0.201182 0.693362 0.656551 1.42754 1.68925 0.674585 0.750489 0.290509
0.627752 0.692846 0.133541 0.0161805 2.90282 3.9236 0.171108 0.57255 0.528204
0.341765 0.735138 0.117508 0.598873 3.71049 1.81481 0.456449 0.760509 0.55372
0.234205 0.542637 0.0715116 0.442791 1.15634 3.02182 -0.140584 0.731043 0.197737
0.628689 0.346039 0.451138 0.373956 1.75148 2.09984 0.632003 0.694433 0.616388
0.851005 0.406791 0.173064 0.385675 1.93956 3.90987 0.222414 0.139488 0.6837
0.28203 0.318944 0.0731963 0.439679 3.82163 2.85547 0.115258 0.625943 0.369934
0.328 0.978291 0.204597 0.315911 3.88722 1.53072 0.272653 0.82263 0.196585
0.826146 0.64471 -0.161557 0.0864378 2.71717 1.62249 0.187467 0.870213 0.716007
0.852514 0.80071 0.949209 0.432953 2.88642 3.1691 0.710898 0.701057 0.611319
0.98328 0.321939 0.156949 0.941959 1.33642 2.36532 0.713613 0.658221 0.719015
0.730467 0.790261 0.393406 0.293337 1.79355 2.52092 0.963186 0.825608 0.71408
0.474212 0.578489 0.800441 0.322414 2.02927 2.87621 0.766272 0.539655 0.33553
0.579437 0.722171 0.896171 0.382594 2.34419 1.27178 -0.0605265 0.610951 0.312601
0.849857 0.525189 -0.0277445 0.278622 1.74961 3.32395 0.506596 0.657968 0.737876
0.529064 0.785141 0.933694 0.563015 2.15552 2.85793 0.752231 0.513583 0.303001
0.922156 0.229786 0.0326486 0.795107 1.4877 3.48354 0.274295 0.950424 0.689383
0.815001 0.308038 -0.112456 0.311621 3.88574 3.78395 0.259609 0.889604 0.718676
0.256725 0.874163 -0.162429 0.125994 2.28943 1.76035 0.793185 0.561837 1.27092
0.840344 0.301419 0.883377 0.200505 2.68053 2.10668 0.492857 0.726097 0.603437
0.204887 0.208573 0.350698 0.743658 1.26712 1.58174 0.519691 0.595566 0.455361
0.30248 0.249898 0.872166 0.11114 0.862644 2.14815 0.797776 0.0872081 0.26043
0.44216 0.210381 0.365992 0.656563 1.32158 1.38156 0.360306 0.244136 0.410296
0.633263 0.862628 0.649823 0.124625 1.27291 1.88334 0.0141325 0.914479 0.332725
0.307743 0.95695 0.407733 0.175739 0.975335 1.28898 -0.161757 0.694911 0.482015
0.657156 0.935924 0.506403 0.472736 3.98005 2.62292 0.24946 0.493673 0.429192
0.308379 0.415705 0.656756 0.75403 3.54302 1.19659 -0.154859 0.3765 0.610753
0.721112 0.594563 0.354705 0.59399 2.95425 1.32579 0.334713 0.403586 0.625211
0.440211 0.65859 -0.0104513 0.774922 3.60934 2.14909 0.207676 0.760088 0.551041
0.790282 0.492335 0.933108 0.271279 2.5551 3.51751 0.701219 0.262055 0.499038
0.202604 0.402392 -0.0169419 0.508013 2.48019 1.8492 0.00192846 0.257462 0.276876
0.481551 0.397282 0.395304 0.404719 3.54587 2.56885 0.390025 0.634892 0.484516
0.49747 0.848659 -0.163442 0.1716 1.07636 3.02261 0.459875 0.582171 0.767666
0.826526 0.89629 0.462734 0.411015 3.75322 1.87105 -0.17508 0.0682109 0.641549
0.379328 0.932579 0.148001 0.380461 3.54038 1.11488 0.766191 0.609135 1.03485
0.2776 0.678066 0.711201 0.0876045 2.0802 3.2499 -0.00291685 0.363312 0.748756
0.407076 0.56508 0.394477 0.759667 2.94587 2.90164 -0.145704 0.308795 0.511236
0.225894 0.989925 -0.0670202 0.477804 2.52139 1.30616 0.286253 0.0533676 4.43684
0.654658 0.397577 0.323815 0.380562 2.36725 1.69888 0.405323 0.949918 0.615523
0.531671 0.595065 0.133435 0.967775 2.44342 3.62283 0.701879 0.894591 0.686333
0.852542 0.375187 0.0115949 0.618552 1.36009 1.81362 0.792723 0.597435 0.815565
0.404071 0.727069 0.273402 0.916562 1.71072 3.90906 0.507815 0.901735 0.316438
0.741356 0.793619 0.418802 0.460423 3.45408 1.47519 0.664477 0.303558 0.823619
0.918692 0.375461 0.28896 0.296251 3.67991 3.17108 0.133109 0.93348 0.677035
0.801645 0.397418 0.713649 0.239389 3.32985 3.59537 0.950391 0.793424 0.68638
0.827549 0.838457 0.123268 0.616557 2.09299 1.14028 0.247058 0.900231 0.666316
0.531508 0.835203 -0.0221086 0.0675962 2.91975 3.74237 0.444716 0.499388 0.811483
0.634983 0.705206 0.671519 0.811614 2.51175 3.78193 0.521117 0.251481 0.382432
0.326252 0.505984 -0.044887 0.342259 3.77381 1.29195 0.228434 0.177184 2.08616
0.619635 0.365583 0.142361 0.102305 2.11376 2.87055 0.502939 0.249685 1.10407
0.737216 0.762552 -0.0622156 0.939925 1.60541 2.76178 0.398319 0.571269 0.736832
0.781736 0.757038 0.513053 0.900394 1.61612 3.58377 0.0849206 0.908559 0.520321
0.393529 0.244526 0.368639 0.367906 1.78416 0.973959 0.43207 0.824969 0.535279
0.749876 0.855448 0.73061 0.737537 3.42666 3.32676 0.323965 0.605357 0.486219
0.924414 0.324553 0.893919 0.0697397 3.94281 3.83039 0.725365 0.306929 0.655621
0.327451 0.350901 0.893662 0.107507 3.71682 3.09345 0.740217 0.955935 0.252616
0.555121 0.375184 -0.0782211 0.695359 2.94401 3.44146 0.454061 0.272318 1.61128
0.309924 0.843902 0.539114 0.421187 3.52568 3.55552 -0.152717 0.305355 0.828154
0.347592 0.478529 0.0459082 0.668157 3.86643 0.977724 0.18345 0.302562 0.867053
0.560595 0.246099 0.322559 0.610433 2.18831 3.37804 0.712185 0.774752 0.686447
0.247907 0.263131 0.345472 0.694409 3.32013 1.59255 -0.103097 0.520466 0.113094
0.504304 0.64886 0.242042 0.0521302 1.82744 3.34688 0.387835 0.413278 0.498246
0.552161 0.335872 0.555481 0.64035 3.73065 2.47003 0.803524 0.302937 0.950097
0.210579 0.313556 0.983782 0.0787003 3.68765 1.02605 0.260034 0.140291 1.23481
0.489335 0.476487 0.0886132 0.728153 0.924795 3.12826 0.0336654 0.144025 0.267893
0.618999 0.865533 0.317811 0.995422 2.35367 1.52822 0.115278 0.579275 0.410768
0.398728 0.739803 -0.0524024 0.420095 3.53341 2.67797 0.789304 0.0924386 6.58483
0.79453 0.222609 0.648659 0.746862 3.25178 1.67395 0.0627511 0.81331 0.56654
0.886962 0.939689 0.394016 0.58456 1.05395 2.84922 0.245674 0.702982 0.625262
0.396476 0.64025 0.358671 0.137212 1.49238 3.24789 0.67959 0.283561 0.868428
0.301155 0.420514 0.499725 0.365826 2.12713 1.86971 0.0673713 0.156265 0.798146
0.235931 0.310866 0.937385 0.527382 3.17255 3.37539 0.674886 0.719276 0.0677295
0.88183 0.617729 0.454891 0.678726 3.63354 1.9293 -0.0219751 0.660001 0.617813
0.211059 0.529983 -0.182036 0.970832 1.85757 2.81133 0.685889 0.362748 2.76429
0.472143 0.711857 0.432434 0.122023 2.91104 3.44673 0.731837 0.147986 1.80256
0.308502 0.436242 0.618896 0.920945 2.52395 1.62041 0.549981 0.66227 0.250704
0.211828 0.502178 0.610491 0.624523 3.55254 1.9769 0.602225 0.8519 0.217341
0.468008 0.717153 0.610368 0.575244 3.51206 3.16006 0.645538 0.26977 0.436155
0.360425 0.524577 0.664393 0.368272 2.54795 3.33735 -0.159976 0.94418 0.285792
0.421259 0.905779 0.369623 0.622285 3.36303 2.95059 0.488051 0.801576 0.320043
0.596509 0.343832 0.395855 0.314814 1.33484 2.94034 0.618775 0.48707 0.625348
0.853438 0.472224 0.642603 0.144576 1.02716 1.52921 0.3058 0.710903 0.592081
0.95096 0.488699 -0.0232275 0.559788 1.48526 1.42251 0.732819 0.942749 0.72634
0.775613 0.973955 0.0269968 0.760692 1.1007 2.55363 0.554 0.930509 0.665424
0.656753 0.836891 0.888297 0.178179 3.70148 2.33117 0.63496 0.393507 0.416561
0.221599 0.594574 0.942545 0.434612 3.99797 3.85515 0.0346331 0.741042 0.486803
0.890569 0.897334 0.479202 0.84935 1.31145 1.88125 0.976418 0.94344 0.697514
0.671547 0.865431 -0.150962 0.217967 1.28614 3.5266 0.144306 0.533434 0.632467
0.583647 0.912898 0.0946243 0.396684 3.85629 3.01465 0.841046 0.762993 0.879544
0.306162 0.747812 0.227793 0.732566 2.97402 2.47805 0.625438 0.715918 0.453541
0.363338 0.242401 0.945024 0.56058 3.27347 1.34086 0.0556432 0.740454 0.24853
0.527718 0.277657 0.589991 0.269686 2.79175 2.78299 0.176231 0.715561 0.326895
0.75577 0.639925 -0.169515 0.157599 2.65259 2.88927 0.535634 0.668184 0.832771
0.802494 0.937195 0.616007 0.631364 2.96141 1.54269 -0.153611 0.753594 0.499766
0.649351 0.376754 0.499548 0.477022 2.07737 3.51488 0.929371 0.687427 0.723113
0.355808 0.952001 0.917158 0.0952665 1.53483 1.16392 0.853898 0.322038 0.12725
0.813129 0.873229 -0.06277 0.706693 2.50231 1.47827 0.536457 0.33472 0.95041
0.618557 0.74677 0.611651 0.349004 2.78684 3.59963 0.0973988 0.753531 0.357254
0.772924 0.661181 0.70619 0.812909 2.31566 0.891945 0.321973 0.967043 0.583234
0.623837 0.912833 0.920483 0.852047 1.19292 3.58672 0.408954 0.466781 0.338171
0.441454 0.388838 0.983143 0.820225 2.12091 3.935 0.497533 0.51342 0.287797
0.28669 0.381598 0.475027 0.83768 2.77855 2.61729 0.15682 0.940161 0.0971264
0.77567 0.28221 0.93888 0.749991 3.76543 1.22639 0.204626 0.425264 0.44165
0.530022 0.954544 -0.0944853 0.278904 3.49523 2.87206 0.380982 0.355011 1.08465
0.722339 0.300066 0.195112 0.390144 3.11915 3.04642 0.535095 0.595992 0.755206
0.341253 0.559976 -0.111574 0.235236 3.50746 3.81706 -0.157888 0.485721 0.207163
0.838727 0.966451 0.931469 0.483763 2.04565 2.71785 -0.110121 0.516199 0.435595
0.361059 0.75299 0.105436 0.865912 3.49882 3.79009 0.228423 0.395393 0.362173
0.818553 0.864256 0.720928 0.160533 1.45212 3.59523 0.79534 0.654862 0.620703
0.714022 0.410834 0.978597 0.902075 1.51006 1.55627 0.215556 0.652966 0.389396
0.336577 0.566668 0.538204 0.641423 1.19456 3.35336 0.418026 0.305444 0.211207
0.919214 0.807708 0.812243 0.944466 2.78421 3.18338 0.736356 0.231511 0.652922
0.673128 0.888591 -0.101366 0.0427165 0.952672 3.54346 0.449468 0.3331 0.988186
0.289486 0.803757 0.803974 0.834294 0.932221 3.37445 -0.106394 0.54785 0.766375
0.916643 0.862164 0.57155 0.944988 0.877871 1.25234 0.0152496 0.255988 0.534813
0.524273 0.793567 -0.0700316 0.719658 3.49527 2.08946 0.386954 0.172031 2.51957
0.230677 0.431252 0.999516 0.0748899 2.57168 2.64762 -0.109545 0.871133 0.415473
0.224563 0.571228 0.72005 0.142345 2.05313 1.26011 0.420677 0.551525 0.150719
0.635413 0.348245 0.881652 0.641516 1.54582 2.00393 -0.103118 0.442528 0.367215
0.85562 0.814263 0.227367 0.274655 2.46847 3.90177 -0.0566062 0.110796 0.430072
0.66244 0.910498 0.334944 0.664053 3.99242 0.964705 0.195439 0.962321 0.579853
0.505109 0.945811 0.789152 0.905323 1.53396 1.22723 0.064144 0.331404 0.548671
0.805226 0.427931 0.503353 0.894055 3.08515 1.55305 0.601821 0.239905 0.7384
0.728615 0.880275 -0.0692828 0.667817 2.10903 3.9017 -0.0552264 0.329408 0.560969
0.93318 0.509302 0.589693 0.545746 1.84905 2.25313 0.888063 0.38838 0.726821
0.470902 0.476245 0.173823 0.421031 2.50982 1.31593 0.736626 0.292715 2.00424
0.412901 0.673327 0.796788 0.289036 1.18221 2.13109 0.680341 0.913077 0.187319
0.952326 0.410504 0.369284 0.684537 0.806806 2.93105 0.908384 0.885647 0.705226
0.224084 0.98333 0.127793 0.754152 3.86902 0.830056 -0.0715785 0.354011 0.31536
0.850114 0.541577 0.278839 0.857925 3.79092 3.62092 -0.136579 0.12704 0.402508
0.213653 0.486167 0.511549 0.339147 3.87609 1.88234 0.737231 0.394292 0.67659
0.302805 0.417687 0.0895014 0.190339 2.70413 2.20085 0.405708 0.554552 0.662877
0.526982 0.540422 0.120412 0.225071 2.84367 2.39449 0.148958 0.718332 0.486569
0.349033 0.779002 0.221336 0.277429 1.30285 2.48923 0.497219 0.103868 2.7825
0.483764 0.582015 0.942117 0.779999 3.24813 2.34922 0.775977 0.560532 0.336413
0.211281 0.289151 0.842134 0.857957 3.90655 2.59664 -0.116301 0.254823 0.997061
0.931725 0.216957 0.759335 0.65103 3.61859 1.91517 0.994131 0.770075 0.718123
0.856889 0.808696 -0.174275 0.0908129 2.0097 3.16108 0.0785296 0.0460934 1.50718
0.299529 0.737882 0.769975 0.0697282 1.36633 0.921594 0.64461 0.333312 0.134099
0.233674 0.810534 0.981689 0.440729 1.62659 1.99062 0.376713 0.971952 0.394891
0.636164 0.248719 0.109344 0.417354 2.91275 3.33011 0.468136 0.34398 0.939671
0.684491 0.680014 -0.17147 0.166947 3.86469 2.85839 -0.0213723 0.358032 0.702441
0.947229 0.857554 0.466778 0.538418 2.71698 1.79999 -0.0947716 0.894248 0.662191
0.576776 0.713103 -0.108435 0.564121 1.86926 1.975 0.994959 0.944502 0.942392
0.212679 0.209037 0.338278 0.382603 3.96607 3.69485 0.35431 0.980573 0.31234
0.632664 0.397254 0.212103 0.535596 2.37568 3.30433 0.846786 0.455631 1.05876
0.300312 0.79857 0.198484 0.592429 3.66716 2.10126 0.0755842 0.390885 0.108059
0.589574 0.428987 0.986052 0.173299 2.55438 1.06866 0.575061 0.625123 0.403992
0.616679 0.388991 0.488014 0.422636 1.29932 0.88148 -0.0400229 0.413419 0.301794
0.725205 0.851197 0.462018 0.947664 3.76283 3.43978 0.811776 0.468222 0.765694
0.38128 0.508899 0.169394 0.239511 2.34866 2.21624 0.241696 0.440456 0.383823
0.24448 0.296996 0.0347203 0.753011 3.28896 1.07878 0.307579 0.348419 1.19328
0.629845 0.918466 -0.12651 0.892435 1.2748 3.33247 0.978514 0.752711 0.956094
0.887373 0.3987 -0.160781 0.213096 3.77694 3.38282 0.159675 0.991219 0.707241
0.762696 0.492504 -0.0912443 0.535004 2.78313 3.51014 0.983466 0.0130276 3.43926
0.402021 0.805875 0.291543 0.396061 3.29209 2.17776 0.930677 0.664418 0.8937
0.351772 0.891338 0.194132 0.559322 1.05517 2.7187 0.75019 0.904787 0.304753
0.250471 0.281881 0.57953 0.221517 2.58846 1.0944 0.254098 0.28715 0.200092
0.876639 0.537476 0.695713 0.209246 2.87176 2.16058 0.186697 0.24275 0.500099
0.764782 0.24486 -0.0903775 0.13368 2.62813 3.51757 -0.163742 0.284156 0.57626
0.930707 0.443011 0.526138 0.0242172 3.50517 1.87222 0.374967 0.790014 0.685682
0.203114 0.418555 0.32054 0.45149 2.2372 2.20437 -0.124048 0.278568 0.492743
0.473113 0.317532 -0.0146884 0.746157 1.35304 2.02234 0.208645 0.0711016 3.55944
0.834879 0.740371 0.339293 0.397668 3.71549 0.900322 0.977955 0.876569 0.792368
0.338761 0.375153 0.453868 0.553255 3.78572 3.52965 -0.172634 0.904272 0.185527
0.316789 0.200864 0.224163 0.657816 1.09413 2.29836 -0.122653 0.133486 0.753927
0.331819 0.456396 0.0147834 0.959274 1.07982 1.10978 0.23045 0.673132 0.393937
0.890476 0.986285 0.576713 0.0478916 2.60604 3.31615 0.0151919 0.224263 0.480305
0.625331 0.793554 0.786634 0.406514 2.69172 3.86323 -0.197046 0.299748 0.576396
0.411217 0.279753 0.583067 0.174646 1.09868 2.33349 -0.115379 0.454902 0.426951
0.263975 0.272498 0.636395 0.16834 2.631 1.0666 0.986493 0.227251 2.19442
0.77414 0.700449 0.879256 0.603838 1.81006 1.20268 0.625507 0.805761 0.568632
0.947558 0.493956 0.690556 0.834484 2.02834 2.23417 0.107691 0.624746 0.648053
0.501848 0.524071 0.891865 0.719368 3.34966 1.22748 0.397615 0.363463 0.298351
0.561533 0.683002 0.80689 0.80842 2.64769 1.51887 -0.162661 0.942957 0.287566
0.296771 0.628555 0.419614 0.433309 0.975415 1.36378 0.957073 0.746724 0.440052
0.933473 0.556549 -0.0559629 0.580107 2.56458 3.18777 0.33518 0.273951 0.76655
0.589006 0.350375 0.534229 0.842692 1.41743 3.3099 0.0979728 0.917246 0.3556
0.391336 0.266708 0.109637 0.497763 1.0338 2.56172 0.792398 0.785256 0.769247
0.612655 0.319458 0.981332 0.201429 2.33617 2.83669 0.754766 0.368262 0.383613
0.536231 0.594977 -0.0578283 0.246398 2.68071 0.946794 0.295274 0.484387 0.920856
0.974412 0.799632 0.505596 0.702449 3.73771 2.86602 0.40814 0.474392 0.694233
0.391635 0.403497 0.137924 0.25855 1.00422 1.09942 -0.0557955 0.452521 0.129244
0.413594 0.708237 0.0495541 0.871224 1.96714 1.78262 -0.0619113 0.398994 0.180422
0.514598 0.318789 0.943919 0.590481 2.4903 3.52145 0.708942 0.744966 0.350651
0.855799 0.406049 0.827711 0.89174 1.4856 3.41774 0.880763 0.0887726 0.709868
0.499192 0.881358 0.766436 0.189301 2.24971 1.61632 0.268341 0.96265 0.234208
