Q,Q0,dL,dH-dL,a,b,dmin,dmax-dmin,Objective
0.957802,0.971626,0.117182,0.531651,3.19812,1.87529,0.826668,0.108595,0.982757
0.288172,0.622188,0.1805,0.438404,0.979807,3.59809,0.91817,0.500058,1.07224
0.776595,0.200132,0.169372,0.758661,2.37934,2.66742,-0.15998,0.70886,0.558209
0.614619,0.826443,0.855267,0.523881,1.9083,1.07236,0.540276,0.307006,0.301175
0.241801,0.358514,0.603662,0.486905,3.23087,0.861254,0.310374,0.316082,0.148968
0.919451,0.935856,-0.160864,0.313932,3.87164,1.67678,0.393257,0.299447,0.822984
0.561835,0.884065,0.197149,0.0979209,2.51838,0.90224,-0.168098,0.246774,0.300571
0.411642,0.804566,0.782347,0.206521,1.38364,2.48205,-0.19674,0.702166,0.497938
0.565803,0.837442,-0.116065,0.781025,3.68034,2.1103,0.0894713,0.976493,0.572088
0.605998,0.491324,0.323315,0.696263,3.95193,1.52821,0.315649,0.234902,0.60657
0.662501,0.36777,-0.0203952,0.688323,1.38477,1.5423,0.549577,0.468824,0.960021
0.513184,0.941409,0.58558,0.269463,2.94513,3.36843,0.957387,0.841433,0.531537
0.372986,0.532199,-0.107796,0.619357,1.06612,2.51532,0.346777,0.816452,0.449896
0.691332,0.81966,0.34132,0.363467,2.72742,3.05231,-0.0236788,0.683211,0.443691
0.317412,0.594237,0.213198,0.803724,1.85014,1.5334,0.645632,0.172101,3.169
0.554794,0.687552,0.649632,0.323768,0.852711,1.57964,0.398884,0.671308,0.294021
0.898666,0.704119,0.794175,0.30281,3.61811,3.35252,0.898503,0.0902195,0.775124
0.371813,0.663297,0.0345937,0.328794,2.15351,2.23288,0.252365,0.313942,0.612934
0.897437,0.490449,0.387625,0.948555,3.89501,3.20658,0.942094,0.540647,0.770552
0.703526,0.749728,0.709067,0.407875,1.30636,3.26011,0.254806,0.544455,0.397073
0.739973,0.928291,0.7179,0.337522,3.15314,1.5866,0.333868,0.205253,0.362443
0.281249,0.436065,0.415658,0.58475,3.2076,2.9291,0.716097,0.861204,0.457276
0.333525,0.270342,0.136538,0.247297,2.64505,2.71316,0.291498,0.296306,0.674836
0.749187,0.671547,0.561206,0.707909,1.74327,3.36553,0.868528,0.590212,0.678565
0.257834,0.86172,0.616557,0.0859676,1.40829,2.09568,0.816146,0.578163,0.0965515
0.332984,0.377679,0.861702,0.399118,3.85556,1.67072,0.911363,0.337204,0.544327
0.508323,0.201617,0.704911,0.0370384,1.92971,3.52238,0.402251,0.649896,0.300241
0.628014,0.852959,-0.12257,0.556173,3.03433,2.87944,-0.00140302,0.781371,0.551755
0.652398,0.789908,-0.0204344,0.578392,2.92569,2.71688,0.101026,0.888312,0.571775
0.736059,0.916045,-0.133791,0.48548,2.9588,3.88896,0.701299,0.596231,0.908772
0.619627,0.885525,0.754426,0.931974,2.6099,0.967474,-0.193569,0.0888679,1.35089
0.685484,0.672809,-0.195263,0.383877,1.29757,1.36377,0.794664,0.675489,0.987707
0.535855,0.970028,0.875456,0.85196,3.15729,1.87451,0.800278,0.6933,0.381154
0.796885,0.756326,-0.0548971,0.0433535,1.02828,3.7826,0.936533,0.439655,1.01021
0.590306,0.454111,0.579553,0.729816,1.28522,3.66744,0.725757,0.929567,0.49823
0.355838,0.930319,0.850832,0.303176,2.10573,1.65922,0.508921,0.792294,0.19474
0.205033,0.538803,0.471512,0.345386,1.89029,1.8521,0.606647,0.991169,0.187851
0.609969,0.376939,0.286811,0.381703,3.6583,2.33031,0.565724,0.57884,0.766442
0.505841,0.824152,0.175658,0.116022,1.53767,3.55388,-0.137077,0.83179,0.280233
0.49007,0.200233,0.787128,0.355776,3.3346,0.870678,0.342907,0.420579,0.311582
0.797834,0.524482,0.832509,0.585992,3.95576,2.62515,0.941481,0.163422,0.768078
0.277195,0.407582,0.840906,0.821637,2.18526,3.91995,0.393161,0.652107,0.247066
0.490778,0.399257,0.339236,0.437139,2.53316,2.02163,0.112303,0.784749,0.359986
0.455859,0.976727,0.838504,0.0757186,3.51353,1.82682,0.773618,0.976102,0.301252
0.2608,0.840233,0.727837,0.105195,1.72111,3.48734,0.0782848,0.432549,0.710443
0.528485,0.740547,0.727617,0.732879,3.354,1.48849,0.29607,0.430817,0.277296
0.678251,0.463357,0.792503,0.180557,3.15888,1.82405,0.840521,0.554636,0.64077
0.453567,0.802899,0.0929362,0.312473,1.13338,3.27818,-0.0676789,0.355946,0.264392
0.489897,0.654344,0.767232,0.876471,3.06102,2.2911,0.784709,0.726898,0.435278
0.358762,0.719074,0.496732,0.220561,2.90357,1.93393,0.0235599,0.255099,0.591158
0.766701,0.334534,-0.0139003,0.37468,1.01734,2.92012,0.709584,0.187065,1.63149
0.233993,0.983641,-0.0705147,0.307025,2.91554,0.837097,0.718572,0.949368,0.61245
0.613676,0.530403,0.460603,0.788706,2.31086,2.66653,-0.0261354,0.503067,0.3273
0.312351,0.785002,0.321899,0.0688087,3.18182,1.91518,0.678219,0.236371,1.43738
0.815745,0.336973,0.0737852,0.512376,2.32128,1.55409,0.721535,0.0686159,3.91622
0.761292,0.458889,0.152926,0.240184,1.06053,3.61194,0.532873,0.307488,0.827423
0.713682,0.78814,0.98615,0.176173,2.09593,3.46714,0.971055,0.736476,0.547004
0.590172,0.828927,0.843625,0.194215,1.14775,1.70349,0.1756,0.547776,0.304228
0.246113,0.440874,0.904445,0.600616,1.30365,3.70846,-0.178368,0.207295,1.33967
0.262217,0.360831,-0.120742,0.367819,2.74289,3.74565,0.154327,0.31816,0.816125
0.404325,0.41896,0.625217,0.566295,2.23089,2.13363,0.137299,0.0674089,1.41283
0.801795,0.328113,0.589219,0.620621,3.08196,3.35571,0.776285,0.210308,0.792265
0.675329,0.699929,0.00803135,0.415736,2.62028,2.52015,0.970957,0.278319,2.1102
0.480556,0.353295,-0.115953,0.477367,1.65359,0.920322,0.707279,0.806315,1.12408
0.721615,0.215983,0.349651,0.623224,2.91438,1.72903,0.905356,0.46808,0.977389
0.714348,0.794421,-0.00316107,0.890693,2.70033,1.65731,0.956739,0.482483,1.19833
0.31727,0.880189,0.85925,0.0409781,3.44612,3.41813,0.549841,0.0551736,1.40248
0.349042,0.883122,0.218863,0.428578,0.889351,3.46828,0.776895,0.65333,0.474908
0.605238,0.924056,-0.0520677,0.795119,3.92097,1.53855,0.982811,0.691448,1.22447
0.409203,0.294072,0.15707,0.807246,3.49851,1.36637,0.570172,0.238332,2.2536
0.573357,0.511498,0.0225553,0.978353,1.61045,1.4561,-0.0654163,0.442898,0.423917
0.872718,0.367758,0.157852,0.966048,1.76874,3.90067,0.866791,0.0638962,2.73784
0.76191,0.260806,0.286023,0.169162,1.98397,2.5669,0.528793,0.580429,0.699216
0.431113,0.87861,0.640916,0.385287,2.7102,1.51106,0.486019,0.119144,0.370957
0.879028,0.286321,0.697273,0.445809,0.812142,2.9575,-0.122329,0.0560552,0.711397
0.532042,0.905013,-0.179939,0.24409,3.58687,1.40599,0.361921,0.191427,2.80005
0.511775,0.614038,0.624773,0.943142,3.36842,2.71381,0.326688,0.311727,0.278665
0.435621,0.860751,0.844861,0.116931,3.86029,3.53341,0.199331,0.39073,0.507135
0.227153,0.948095,-0.124236,0.316706,2.11095,2.19797,0.765597,0.266282,4.20842
0.46083,0.205887,0.189403,0.0339175,1.60432,1.39524,0.484983,0.210264,1.42237
0.437494,0.317573,-0.167168,0.33294,1.8843,3.16822,0.437713,0.0850349,16.2104
0.450105,0.308875,0.870848,0.865349,3.49788,2.33842,0.527019,0.159694,0.510536
0.338969,0.207195,0.492009,0.947602,2.49791,3.67111,0.139798,0.213249,0.492184
0.449876,0.475883,-0.158684,0.459627,3.93608,1.71845,0.882529,0.553181,2.16932
0.544541,0.436918,0.966611,0.920355,0.85431,3.29873,0.218623,0.445848,0.421207
0.607867,0.424213,0.834514,0.980861,3.76605,3.3865,0.00891499,0.614156,0.326786
0.574262,0.622867,0.490909,0.971756,3.96806,3.81823,0.102177,0.644544,0.352905
0.394382,0.702522,0.97567,0.929195,1.36109,1.40381,0.524314,0.575884,0.238642
0.734486,0.405152,0.687497,0.187053,2.1943,3.46082,0.628843,0.661301,0.573268
0.556273,0.850153,0.685111,0.0204138,1.19295,0.978817,-0.150994,0.426728,0.412488
0.403494,0.33277,0.654154,0.308369,1.57184,0.895899,0.886547,0.607418,0.681211
0.801321,0.243971,0.844825,0.630988,2.83896,0.949068,0.475769,0.604169,0.600389
0.477564,0.509093,0.962057,0.659567,0.951186,1.95273,0.205673,0.16817,1.00651
0.546591,0.621362,0.37833,0.756755,1.99382,2.91082,-0.0592268,0.696292,0.295347
0.729734,0.357483,0.85027,0.165224,2.06079,1.41253,0.395967,0.288252,0.382936
0.505836,0.34064,-0.130731,0.942809,1.48862,0.819115,0.748594,0.669496,1.32375
0.863757,0.333898,0.483012,0.275029,2.07975,1.4673,-0.186108,0.213429,0.424841
0.489685,0.435968,-0.0326723,0.683552,1.11342,3.92385,0.344199,0.120844,3.13288
0.534578,0.751692,0.915502,0.533455,1.61831,1.13649,0.389944,0.993569,0.270247
0.567544,0.711052,0.427394,0.923948,2.98261,1.54373,0.265901,0.636071,0.434848
0.935228,0.922667,-0.138561,0.86935,1.49022,2.92765,0.34731,0.960507,0.70022
0.511024,0.438818,-0.0728121,0.698201,3.20246,1.32903,0.101865,0.539229,0.722065
0.823685,0.243579,0.995674,0.643612,0.950399,0.806749,0.173996,0.809438,0.527492
0.519128,0.511749,0.760624,0.722654,3.98908,2.97843,0.555572,0.074895,0.596854
0.898477,0.39697,0.594353,0.274506,2.11589,3.82905,0.745137,0.0532135,0.927066
0.669098,0.802782,0.0068696,0.77087,0.894121,3.09702,0.352515,0.698006,0.607775
0.715559,0.754663,0.957261,0.879575,2.95995,3.16283,0.797317,0.822635,0.536921
0.400974,0.582817,0.0967323,0.808551,1.04537,3.97676,0.350479,0.123405,1.82045
0.818216,0.372676,0.409565,0.974949,3.37286,3.21823,0.692245,0.530324,0.734433
0.885948,0.506396,0.627251,0.683302,1.08487,2.62676,0.834526,0.351289,0.705745
0.335586,0.557472,0.532196,0.934636,2.70661,1.46275,0.552476,0.0390367,0.656847
0.515124,0.24475,0.588699,0.945354,3.97983,2.98095,0.545958,0.436859,0.495904
0.626665,0.555798,0.452792,0.778402,3.29034,2.05219,0.775619,0.593549,0.763398
0.385509,0.512007,0.415422,0.217425,3.235,2.04642,-0.0832932,0.78189,0.185898
0.749007,0.632526,0.337921,0.320969,3.90594,1.61867,-0.157937,0.777186,0.534519
0.778049,0.908449,0.579072,0.0391399,3.59315,1.89044,0.493141,0.109688,0.511204
0.226089,0.986533,0.490717,0.973528,1.75308,3.66948,0.373516,0.957924,0.355305
0.725253,0.781908,0.640382,0.957566,1.79376,3.54424,0.223959,0.696899,0.45227
0.501385,0.711325,0.694256,0.529597,1.72057,1.17989,0.587477,0.78927,0.34187
0.489252,0.460017,0.988313,0.0363265,1.20042,2.92487,0.941427,0.323066,0.308598
0.296416,0.580624,0.501713,0.547163,3.17805,1.98558,-0.0629146,0.170451,0.966614
0.891814,0.623712,0.897644,0.600985,3.05025,1.16085,0.40551,0.946824,0.646421
0.944296,0.206155,0.626779,0.238498,1.81389,1.85516,0.776124,0.570986,0.704553
0.272389,0.865837,0.325424,0.246855,1.3438,2.04554,0.355884,0.888271,0.151111
0.350733,0.435394,0.222377,0.172167,1.09355,2.39055,0.422503,0.667342,0.318932
0.263132,0.528439,0.823919,0.0717347,3.34676,2.92348,0.352337,0.651377,0.226503
0.885497,0.233748,0.763889,0.86807,1.04761,2.03132,0.300774,0.620949,0.596743
0.687673,0.22651,0.303832,0.881226,2.73298,2.27909,0.824004,0.471052,0.952363
0.472774,0.875398,0.244317,0.731683,3.08018,1.53626,0.237172,0.835943,0.374573
0.828002,0.925816,0.313957,0.438199,1.38856,1.80624,0.591687,0.215649,0.8022
0.690002,0.966039,-0.00901414,0.128569,1.19353,1.63122,0.580893,0.124662,2.77529
0.693105,0.568644,0.694661,0.0340898,1.7195,1.76546,-0.05882,0.979136,0.414221
0.637907,0.420059,0.297181,0.677064,3.6644,0.984942,0.961713,0.277839,1.87876
0.287464,0.642798,0.68542,0.971391,1.00402,0.856081,-0.0521856,0.235706,0.893064
0.355192,0.576279,-0.0883805,0.0320171,3.95463,2.20701,0.119848,0.985139,0.472547
0.219534,0.694215,-0.158764,0.692813,3.63384,2.04152,0.114916,0.116302,3.52467
0.240387,0.382663,0.488343,0.241758,2.86638,3.89854,0.0107479,0.11965,1.11413
0.432253,0.986541,0.719252,0.198386,1.93283,3.35259,0.353129,0.204343,0.618733
0.697303,0.819852,0.201001,0.0167461,0.867084,0.913634,0.044425,0.246662,0.395127
0.380298,0.59254,0.197973,0.607536,3.78303,1.21621,0.970831,0.651455,1.46897
0.950673,0.486698,-0.044606,0.206941,3.2122,1.14768,0.386223,0.264461,0.77801
0.615585,0.491099,0.21474,0.395044,3.48218,1.53473,0.142024,0.471908,0.558012
0.756244,0.779297,0.541057,0.908903,2.30853,1.93681,0.227908,0.936953,0.542345
0.320649,0.566314,0.123031,0.50697,1.21998,1.66591,-0.0123611,0.876623,0.076828
0.929495,0.278969,0.0789081,0.853479,1.18408,2.75989,0.696621,0.578852,0.740028
0.559585,0.560531,0.855866,0.360481,3.65935,1.57418,0.78492,0.138653,0.402495
0.70147,0.508757,-0.1354,0.322128,3.50758,3.54769,0.563387,0.776913,0.83847
0.50501,0.284159,0.67158,0.243544,3.94047,2.11465,0.0286629,0.221387,0.61017
0.857748,0.886272,0.799225,0.469954,3.82385,2.25187,0.245355,0.0876962,0.404464
0.815139,0.665804,0.897402,0.893601,3.45406,3.73946,-0.04896,0.164349,0.453929
0.457705,0.543869,-0.0504118,0.714683,1.02845,2.9781,0.83589,0.50408,1.38898
0.592352,0.385096,0.915172,0.812399,3.53602,3.07585,0.628972,0.205617,0.319939
0.829069,0.563465,-0.113655,0.60332,0.800959,3.49669,0.54495,0.799304,0.720831
0.200309,0.525426,0.836942,0.211978,2.65244,2.79454,0.579385,0.0111782,2.11147
0.317086,0.586606,0.727964,0.607998,1.64454,1.90483,0.990249,0.922724,0.287956
0.790312,0.633532,0.243831,0.761832,2.85597,2.92729,0.134637,0.243421,0.55557
0.886399,0.371712,0.775945,0.172847,3.62587,2.72323,-0.156562,0.136654,0.388367
0.871417,0.893541,0.0626426,0.654083,3.64162,3.50502,0.389962,0.0658494,1.33359
0.234077,0.481574,0.126925,0.699482,3.95985,2.33468,-0.0426953,0.588787,0.088498
0.852052,0.227883,0.0585148,0.822119,0.871554,3.86665,0.529615,0.304521,0.822009
0.569933,0.89159,0.31153,0.629672,1.0915,2.63897,0.00987123,0.148482,0.480865
0.499784,0.920669,0.425206,0.249587,2.41094,2.42958,0.814905,0.28454,1.05546
0.963363,0.841153,0.195282,0.415561,2.62894,2.50985,0.170947,0.823352,0.692204
0.573174,0.36732,0.382678,0.936483,0.9255,2.1319,0.400688,0.071408,0.516819
0.659424,0.784518,0.962476,0.0287002,2.18462,2.55293,-0.0343155,0.0862898,1.32642
0.567744,0.74878,0.876449,0.222835,1.32806,3.43906,-0.0551395,0.691453,0.358219
0.982508,0.700666,0.020164,0.957258,3.47176,3.88279,-0.0434112,0.925374,0.703833
0.443314,0.243294,0.0141115,0.114193,2.28739,1.60931,0.14404,0.0483823,3.44573
0.811297,0.84324,0.305447,0.512535,3.18198,3.16849,0.407313,0.531616,0.654524
0.328604,0.308722,0.505484,0.0245,2.49265,2.9834,0.38233,0.687919,0.197225
0.886983,0.894079,0.0282697,0.987578,0.965291,2.07776,0.497087,0.0284169,4.12435
0.415423,0.664946,0.813341,0.0597549,3.01218,3.80332,0.182836,0.704021,0.300135
0.294694,0.850633,0.644244,0.96281,3.81071,0.967758,0.929667,0.605272,0.59317
0.343673,0.711751,0.856487,0.535223,2.31435,3.66974,-0.0980362,0.797721,0.478061
0.359134,0.946317,0.357229,0.396148,3.67488,1.99194,0.404523,0.590702,0.217231
0.9658,0.430013,0.658884,0.575095,1.795,0.825523,0.40199,0.487225,0.684239
0.252342,0.267209,0.269786,0.189791,2.52154,2.47762,0.31444,0.305779,0.3718
0.626879,0.379578,0.518577,0.614292,1.97692,2.74701,0.882361,0.326593,0.932719
0.392825,0.652071,0.190516,0.20558,1.77461,2.70479,0.435267,0.330345,0.611826
0.460142,0.382434,0.636979,0.222616,0.956127,3.1901,0.919053,0.137496,1.73448
0.588856,0.47204,0.563422,0.68051,2.16494,2.20888,-0.0246743,0.948978,0.351806
0.334963,0.817209,0.470849,0.43531,1.2122,1.50447,0.059647,0.339684,0.497012
0.923317,0.725693,0.791136,0.922093,3.5404,1.11079,0.568268,0.466629,0.668133
0.904,0.950463,0.391006,0.896354,2.61449,3.18212,0.301686,0.632688,0.654808
0.509167,0.266906,-0.110493,0.566736,1.55282,1.47992,0.421023,0.749808,0.830266
0.776175,0.698993,0.452841,0.616755,2.6773,2.15074,-0.189666,0.797384,0.49954
0.338118,0.733171,0.916513,0.182145,1.15762,3.95562,0.313588,0.06557,1.72051
0.222543,0.901295,0.443616,0.799838,3.4799,3.21353,-0.0491436,0.108626,1.29461
0.640407,0.858064,0.0866016,0.539644,2.37915,3.93176,0.161123,0.593371,0.523053
0.296539,0.343359,0.0935721,0.585878,2.30221,3.58218,0.00088162,0.344373,0.10364
0.789454,0.57513,0.471697,0.150353,2.58383,3.65183,0.136973,0.654929,0.541967
0.313057,0.339,0.0999566,0.10731,2.99662,2.41797,0.275654,0.984863,0.436491
0.764526,0.458038,0.388961,0.425508,3.38073,1.98645,0.827347,0.252757,1.05657
0.453035,0.366809,0.078706,0.342292,2.71507,3.89065,0.967002,0.936385,0.932224
0.293309,0.415197,0.85311,0.185375,2.14551,2.57919,0.925226,0.936945,0.242235
0.417152,0.795252,0.356088,0.756844,2.44244,2.31722,0.325185,0.311303,0.224802
0.255201,0.397386,-0.196836,0.476259,1.20136,2.5354,-0.125946,0.894363,0.141122
0.400671,0.432497,0.52222,0.30931,3.37322,1.89579,-0.168347,0.800619,0.214378
0.219643,0.954757,0.0619123,0.638527,2.90812,0.854288,0.776595,0.872301,0.595969
0.288291,0.669402,-0.160966,0.593028,1.46021,1.29674,0.908076,0.798013,1.01887
0.910027,0.411509,0.142467,0.883903,2.10386,1.73313,0.91964,0.618298,0.780309
0.407637,0.42331,0.792351,0.198258,3.22633,1.37709,0.085565,0.269,0.664816
0.608197,0.655283,0.94634,0.220469,2.65044,3.20074,0.352818,0.569255,0.321767
0.980835,0.949083,0.825923,0.815739,2.35118,1.51806,0.89699,0.184424,0.709349
0.253621,0.931609,0.95062,0.167913,2.14707,3.38824,0.731865,0.401982,0.423222
0.850238,0.436587,0.0202912,0.631601,1.71941,1.19875,0.0236234,0.333639,0.668166
0.894254,0.508979,0.385668,0.5078,3.08444,2.63685,0.195418,0.544019,0.649241
0.760553,0.973246,0.668433,0.817172,2.21756,3.93072,0.890635,0.716533,0.628128
0.739311,0.595531,0.599848,0.960475,1.54008,0.929317,0.764655,0.521704,0.68291
0.970154,0.803537,0.562554,0.583632,2.94873,0.840064,0.0592195,0.703838,0.681401
0.403736,0.38913,0.307707,0.207104,3.29445,2.86278,0.728616,0.165495,3.35406
0.726956,0.246668,0.139487,0.813941,3.14384,0.866585,0.0508723,0.621408,0.661279
0.225794,0.681358,0.981282,0.902034,3.98497,2.97011,-0.047676,0.918065,0.45614
0.382869,0.524954,0.827854,0.0844505,3.61907,2.10182,0.581471,0.751728,0.241987
0.961139,0.878623,0.545797,0.826922,2.08539,1.21957,-0.0535124,0.904114,0.67105
0.590088,0.977779,0.326022,0.147737,2.36938,1.11282,0.673157,0.40303,0.814471
0.307208,0.201701,-0.0943631,0.983529,3.37717,1.30925,-0.00188742,0.716168,0.617687
0.549498,0.234612,-0.151782,0.151587,1.18927,1.98868,-0.184377,0.366763,0.423995
0.456717,0.378151,0.585044,0.401191,2.02989,2.35438,0.903955,0.390645,0.845347
0.496136,0.713308,-0.0485064,0.58129,2.55322,3.13996,0.12732,0.249685,0.69517
0.281546,0.23167,0.311574,0.215987,2.72135,1.90149,0.957299,0.467369,1.69182
0.494375,0.21961,0.985639,0.322096,1.55851,3.90847,0.607995,0.888257,0.282237
0.589941,0.835243,0.095556,0.797218,2.44514,1.19871,0.097095,0.0399224,0.516699
0.811534,0.258609,0.086795,0.265732,2.99301,3.38168,0.466832,0.49507,0.767334
0.951272,0.283219,0.128056,0.911449,3.76454,1.91212,0.34694,0.51556,0.720817
0.760062,0.728035,0.254246,0.775448,1.37595,1.6739,0.127431,0.431271,0.53402
0.242526,0.799406,-0.130686,0.120087,3.53273,2.90804,0.472318,0.942707,0.399632
0.32835,0.581846,0.376907,0.817195,1.18602,3.9636,0.189181,0.858256,0.185369
0.256959,0.512784,0.845216,0.329966,3.31776,2.80066,-0.0413506,0.594036,0.51028
0.686407,0.625976,0.617279,0.874612,3.41631,2.37596,0.256472,0.598274,0.462471
0.347371,0.938641,0.00347001,0.778247,3.48548,3.0878,0.206802,0.903074,0.219865
0.982971,0.368948,0.274156,0.764669,1.94758,3.08509,0.674527,0.267732,0.731309
0.359597,0.266341,0.484602,0.193701,2.89288,2.72372,0.610148,0.548775,0.507453
0.525436,0.973267,0.364351,0.601539,1.66918,1.08047,0.284006,0.979874,0.311219
0.48819,0.513494,0.134948,0.560637,3.3495,2.31814,0.598337,0.0522325,8.93608
0.630793,0.415886,0.494419,0.960812,1.01175,2.5099,0.613906,0.537654,0.546759
0.269173,0.224385,0.163091,0.363935,2.82654,3.82179,0.728278,0.440526,1.37014
0.292347,0.202567,0.701151,0.49703,2.69793,2.43691,-0.155939,0.356262,0.673669
0.437769,0.688613,0.606482,0.468172,3.09371,1.49171,0.26111,0.893234,0.257816
0.394938,0.880193,0.314051,0.428586,3.43851,3.45505,0.262463,0.507631,0.202841
0.219987,0.724627,0.84213,0.264802,2.73517,0.945656,-0.125271,0.379018,0.821888
0.306565,0.325854,0.803708,0.739085,2.21637,2.12788,0.405598,0.0802449,1.19267
0.699994,0.500879,0.999409,0.273431,2.87774,1.32524,0.107941,0.646066,0.3849
0.942472,0.841904,0.435975,0.740712,3.61148,3.85736,0.5542,0.460704,0.697689
0.748733,0.48233,0.180734,0.180236,1.67271,3.54132,0.616411,0.039659,13.8245
0.770753,0.546275,-0.133359,0.640412,3.40979,0.907708,0.112496,0.646593,0.758707
0.960654,0.538313,-0.0660066,0.682226,3.02922,1.24478,0.586679,0.975573,0.727868
0.293301,0.737533,0.949889,0.936064,1.59287,2.68641,-0.0768403,0.20603,1.3103
0.365717,0.203861,0.726838,0.52235,2.64732,2.79349,-0.0794232,0.88784,0.201699
0.776419,0.276214,0.679702,0.739242,2.39747,3.26317,0.386271,0.223266,0.442381
0.579501,0.388563,0.94128,0.865526,0.982714,2.84514,0.678333,0.22534,0.309762
0.77338,0.294726,0.333672,0.39978,1.22123,3.11421,0.0690932,0.164928,0.399108
0.638598,0.417511,0.591564,0.721849,3.79518,2.08228,0.986825,0.421779,0.958141
0.906107,0.274819,0.0440786,0.971171,1.94228,0.943124,0.153452,0.683193,0.707321
0.687869,0.787283,0.609523,0.0631518,1.9769,1.72345,0.537193,0.867006,0.52923
0.224329,0.648349,-0.0933409,0.043971,3.5689,2.37446,0.558512,0.698197,0.783447
0.979833,0.212311,0.605472,0.0957967,3.73145,2.55501,0.55437,0.972426,0.701367
0.41189,0.324356,0.852794,0.749855,2.51472,2.59636,0.149544,0.103065,1.36235
0.38739,0.790669,0.708308,0.824686,2.31482,0.843283,-0.035613,0.515965,0.402809
0.948725,0.323752,-0.112041,0.25953,2.79129,1.14948,0.211674,0.356297,0.747101
0.828854,0.506397,0.284768,0.998245,3.31453,0.904206,0.959972,0.558973,0.880854
0.657174,0.805088,0.168629,0.0862826,0.974687,3.66459,0.257288,0.170688,0.613276
0.462257,0.33095,0.286842,0.917631,0.918623,3.04062,0.38004,0.664568,0.367699
0.434165,0.349705,-0.112089,0.737334,1.11925,2.48368,0.379613,0.310581,1.34841
0.743932,0.232957,0.553223,0.523121,1.06199,3.41749,0.266109,0.363502,0.448072
0.668901,0.659814,0.171951,0.137424,3.43012,3.33216,0.759074,0.0516951,22.8149
0.659249,0.914669,0.716528,0.718846,2.35024,2.18948,0.447625,0.428564,0.385495
0.761619,0.708852,0.652624,0.976277,2.25926,3.03811,0.0610878,0.92139,0.492315
0.776832,0.496523,0.454802,0.0982888,2.41324,2.41364,0.95703,0.533236,0.809422
0.827638,0.245261,0.774538,0.981915,3.77436,3.15992,0.996757,0.849537,0.703671
0.648947,0.358757,-0.199873,0.181855,3.16016,1.25379,0.444547,0.251791,1.87902
0.645854,0.896467,0.203808,0.332722,3.19389,3.60935,0.387897,0.328078,0.677586
0.816389,0.621522,0.260459,0.567297,3.18355,1.26576,0.241052,0.631018,0.667883
0.950453,0.335292,0.764912,0.730959,2.14541,3.05461,0.497302,0.770628,0.67462
0.419988,0.630495,0.851779,0.785563,2.65865,1.26219,0.614309,0.0786712,0.774763
0.363686,0.332192,-0.132234,0.20759,1.40686,1.97298,-0.0518035,0.254414,0.443904
0.73692,0.969161,0.529695,0.638518,1.81202,3.15866,0.445202,0.33849,0.507387
0.295388,0.68016,-0.0652506,0.213016,2.6134,2.37985,0.541885,0.0448161,4.34824
0.53731,0.53197,0.711571,0.819999,1.19234,3.21126,0.597161,0.841872,0.357962
0.668744,0.398979,-0.00537765,0.86164,3.0637,2.27235,0.462104,0.391658,0.999649
0.430564,0.791453,0.843625,0.455926,3.50239,3.88633,0.843995,0.444129,0.30543
0.805092,0.406239,-0.0104203,0.422326,3.89612,3.86914,0.222577,0.161655,0.902022
0.384804,0.639992,0.476194,0.784633,1.88013,1.92954,0.846107,0.542161,0.616836
0.580451,0.532861,0.603081,0.565066,1.65607,1.81247,0.121952,0.817164,0.329731
0.770731,0.808312,0.334827,0.158776,1.6248,2.59906,-0.196544,0.220403,0.362129
0.604418,0.41545,0.0285509,0.550238,3.00517,3.35844,0.0153896,0.994686,0.526179
0.906339,0.3946,-0.00914005,0.555511,0.885946,2.14747,0.45898,0.520581,0.730596
0.411649,0.720985,0.0986263,0.1532,1.66533,1.74637,0.673079,0.939776,0.540624
0.627292,0.950379,0.661113,0.327898,3.14705,1.0199,0.513829,0.694488,0.496033
0.758167,0.331882,-0.0540257,0.741467,3.4178,3.51627,0.363412,0.705892,0.751383
0.950707,0.765539,-0.175301,0.231507,3.58637,1.85416,0.211611,0.494617,0.734834
0.474548,0.479753,-0.135161,0.962148,2.79057,2.82227,0.143657,0.708263,0.601695
0.953939,0.862641,0.813276,0.953961,3.32781,3.6993,0.843625,0.486764,0.691056
0.520851,0.754702,0.5927,0.128946,3.13433,0.809562,0.457061,0.623815,0.455585
0.302072,0.864878,0.229913,0.415264,1.43786,2.84117,0.571124,0.532582,0.267016
0.899213,0.370494,0.685725,0.097687,2.04498,3.30237,0.572698,0.127807,0.602512
0.289652,0.576528,0.720851,0.565588,3.83146,1.9186,0.708962,0.399216,0.260614
0.364121,0.476667,0.69293,0.737342,1.03725,0.993539,0.382008,0.377543,0.172856
0.603844,0.734048,-0.138267,0.389505,1.10331,3.90414,0.0815951,0.156967,0.958643
0.287375,0.742507,0.239783,0.0362687,1.90579,3.2098,0.843546,0.664771,0.552079
0.90402,0.249193,0.235441,0.610561,2.43964,3.14583,0.485347,0.855937,0.698113
0.627776,0.822456,-0.0485768,0.4517,1.12307,1.91106,0.63783,0.708441,0.761572
0.511933,0.613486,0.0786378,0.18417,0.911403,1.51944,0.22457,0.143685,0.800261
0.951008,0.35137,0.399973,0.826084,2.64215,0.93741,0.804727,0.274319,0.771665
0.461204,0.952958,0.872042,0.496971,3.50981,3.54064,0.251121,0.897829,0.260755
